"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene","intentionally_modernized"
"MYH2",TRUE,FALSE
"MYH3",TRUE,FALSE
"MYH4",TRUE,FALSE
"MYH6",TRUE,FALSE
"MYH7",TRUE,FALSE
"MYH7B",TRUE,FALSE
"MYH8",TRUE,FALSE
"MYH9",TRUE,FALSE
"MYL1",TRUE,FALSE
"MYL12A",TRUE,FALSE
"MYL2",TRUE,FALSE
"MYL3",TRUE,FALSE
"MYL4",TRUE,FALSE
"MYL5",TRUE,FALSE
"MYL6",TRUE,FALSE
"MYL6B",TRUE,FALSE
"MYL7",TRUE,FALSE
"MYL9",TRUE,FALSE
"MYLC2PL",TRUE,FALSE
"MYLIP",TRUE,FALSE
"MYLK",TRUE,FALSE
"MYLK2",TRUE,FALSE
"MYLK3",TRUE,FALSE
"MYLK4",TRUE,FALSE
"MYLPF",TRUE,FALSE
"MYNN",TRUE,FALSE
"MYO10",TRUE,FALSE
"MYO15A",TRUE,FALSE
"MYO16",TRUE,FALSE
"MYO18A",TRUE,FALSE
"MYO18B",TRUE,FALSE
"MYO19",TRUE,FALSE
"MYO1A",TRUE,FALSE
"MYO1B",TRUE,FALSE
"MYO1C",TRUE,FALSE
"MYO1D",TRUE,FALSE
"MYO1E",TRUE,FALSE
"MYO1F",TRUE,FALSE
"MYO1G",TRUE,FALSE
"MYO1H",TRUE,FALSE
"MYO3A",TRUE,FALSE
"MYO3B",TRUE,FALSE
"MYO5A",TRUE,FALSE
"MYO5B",TRUE,FALSE
"MYO5C",TRUE,FALSE
"MYO6",TRUE,FALSE
"MYO7A",TRUE,FALSE
"MYO7B",TRUE,FALSE
"MYO9A",TRUE,FALSE
"MYO9B",TRUE,FALSE
"MYOC",TRUE,FALSE
"MYOCD",TRUE,FALSE
"MYOD1",TRUE,FALSE
"MYOF",TRUE,FALSE
"MYOG",TRUE,FALSE
"MYOHD1",TRUE,FALSE
"MYOM1",TRUE,FALSE
"MYOM2",TRUE,FALSE
"MYOM3",TRUE,FALSE
"MYOT",TRUE,FALSE
"MYOZ1",TRUE,FALSE
"MYOZ2",TRUE,FALSE
"MYOZ3",TRUE,FALSE
"MYPN",TRUE,FALSE
"MYPOP",TRUE,FALSE
"MYRIP",TRUE,FALSE
"MYST1",TRUE,FALSE
"MYST2",TRUE,FALSE
"MYST3",TRUE,FALSE
"MYST4",TRUE,FALSE
"MYT1",TRUE,FALSE
"MYT1L",TRUE,FALSE
"MZF1",TRUE,FALSE
"N-PAC",TRUE,FALSE
"N4BP1",TRUE,FALSE
"N4BP2",TRUE,FALSE
"N4BP2L1",TRUE,FALSE
"N4BP2L2",TRUE,FALSE
"N4BP3",TRUE,FALSE
"N6AMT1",TRUE,FALSE
"N6AMT2",TRUE,FALSE
"NAAA",TRUE,FALSE
"NAALAD2",TRUE,FALSE
"NAALADL1",TRUE,FALSE
"NAALADL2",TRUE,FALSE
"NAB1",TRUE,FALSE
"NAB2",TRUE,FALSE
"NACA",TRUE,FALSE
"NACA2",TRUE,FALSE
"NACAP1",TRUE,FALSE
"NACC1",TRUE,FALSE
"NACC2",TRUE,FALSE
"NADK",TRUE,FALSE
"NADSYN1",TRUE,FALSE
"NAE1",TRUE,FALSE
"NAF1",TRUE,FALSE
"NAG18",TRUE,FALSE
"NAGA",TRUE,FALSE
"NAGK",TRUE,FALSE
"NAGLU",TRUE,FALSE
"NAGPA",TRUE,FALSE
"NAGS",TRUE,FALSE
"NAIF1",TRUE,FALSE
"NAIP",TRUE,FALSE
"NALCN",TRUE,FALSE
"NALP5",TRUE,FALSE
"NAMPT",TRUE,FALSE
"NANOG",TRUE,FALSE
"NANOS1",TRUE,FALSE
"NANOS2",TRUE,FALSE
"NANP",TRUE,FALSE
"NANS",TRUE,FALSE
"NAP1L1",TRUE,FALSE
"NAP1L2",TRUE,FALSE
"NAP1L3",TRUE,FALSE
"NAP1L4",TRUE,FALSE
"NAP1L5",TRUE,FALSE
"NAPA",TRUE,FALSE
"NAPB",TRUE,FALSE
"NAPEPLD",TRUE,FALSE
"NAPG",TRUE,FALSE
"NAPRT1",TRUE,FALSE
"NAPSA",TRUE,FALSE
"NAPSB",TRUE,FALSE
"NARF",TRUE,FALSE
"NARFL",TRUE,FALSE
"NARG1",TRUE,FALSE
"NARG1L",TRUE,FALSE
"NARG2",TRUE,FALSE
"NARS",TRUE,FALSE
"NARS2",TRUE,FALSE
"NASP",TRUE,FALSE
"NAT1",TRUE,FALSE
"NAT10",TRUE,FALSE
"NAT11",TRUE,FALSE
"NAT12",TRUE,FALSE
"NAT13",TRUE,FALSE
"NAT14",TRUE,FALSE
"NAT15",TRUE,FALSE
"NAT2",TRUE,FALSE
"NAT5",TRUE,FALSE
"NAT6",TRUE,FALSE
"NAT8",TRUE,FALSE
"NAT8B",TRUE,FALSE
"NAT8L",TRUE,FALSE
"NAT9",TRUE,FALSE
"NAV1",TRUE,FALSE
"NAV2",TRUE,FALSE
"NAV3",TRUE,FALSE
"NBAS",TRUE,FALSE
"NBEA",TRUE,FALSE
"NBEAL1",TRUE,FALSE
"NBL1",TRUE,FALSE
"NBLA00301",TRUE,FALSE
"NBN",TRUE,FALSE
"NBPF1",TRUE,FALSE
"NBPF10",TRUE,FALSE
"NBPF11",TRUE,FALSE
"NBPF14",TRUE,FALSE
"NBPF15",TRUE,FALSE
"NBPF16",TRUE,FALSE
"NBPF20",TRUE,FALSE
"NBPF22P",TRUE,FALSE
"NBPF3",TRUE,FALSE
"NBPF7",TRUE,FALSE
"NBR1",TRUE,FALSE
"NBR2",TRUE,FALSE
"NCALD",TRUE,FALSE
"NCAM1",TRUE,FALSE
"NCAM2",TRUE,FALSE
"NCAN",TRUE,FALSE
"NCAPD2",TRUE,FALSE
"NCAPD3",TRUE,FALSE
"NCAPG",TRUE,FALSE
"NCAPG2",TRUE,FALSE
"NCAPH",TRUE,FALSE
"NCAPH2",TRUE,FALSE
"NCBP1",TRUE,FALSE
"NCBP2",TRUE,FALSE
"NCCRP1",TRUE,FALSE
"NCDN",TRUE,FALSE
"NCF1",TRUE,FALSE
"NCF1B",TRUE,FALSE
"NCF1C",TRUE,FALSE
"NCF2",TRUE,FALSE
"NCF4",TRUE,FALSE
"NCK1",TRUE,FALSE
"NCK2",TRUE,FALSE
"NCKAP1",TRUE,FALSE
"NCKAP1L",TRUE,FALSE
"NCKAP5",TRUE,FALSE
"NCKIPSD",TRUE,FALSE
"NCL",TRUE,FALSE
"NCLN",TRUE,FALSE
"NCOA1",TRUE,FALSE
"NCOA2",TRUE,FALSE
"NCOA3",TRUE,FALSE
"NCOA4",TRUE,FALSE
"NCOA5",TRUE,FALSE
"NCOA6",TRUE,FALSE
"NCOA6IP",TRUE,FALSE
"NCOA7",TRUE,FALSE
"NCOR1",TRUE,FALSE
"NCOR2",TRUE,FALSE
"NCR1",TRUE,FALSE
"NCR2",TRUE,FALSE
"NCR3",TRUE,FALSE
"NCRNA00028",TRUE,FALSE
"NCRNA00051",TRUE,FALSE
"NCRNA00081",TRUE,FALSE
"NCRNA00085",TRUE,FALSE
"NCRNA00086",TRUE,FALSE
"NCRNA00087",TRUE,FALSE
"NCRNA00092",TRUE,FALSE
"NCRNA00093",TRUE,FALSE
"NCRNA00094",TRUE,FALSE
"NCRNA00095",TRUE,FALSE
"NCRNA00099",TRUE,FALSE
"NCRNA00111",TRUE,FALSE
"NCRNA00112",TRUE,FALSE
"NCRNA00113",TRUE,FALSE
"NCRNA00115",TRUE,FALSE
"NCRNA00119",TRUE,FALSE
"NCRNA00120",TRUE,FALSE
"NCRNA00152",TRUE,FALSE
"NCRNA00153",TRUE,FALSE
"NCRNA00157",TRUE,FALSE
"NCRNA00158",TRUE,FALSE
"NCRNA00159",TRUE,FALSE
"NCRNA00160",TRUE,FALSE
"NCRNA00161",TRUE,FALSE
"NCRNA00162",TRUE,FALSE
"NCRNA00167",TRUE,FALSE
"NCRNA00173",TRUE,FALSE
"NCRNA00181",TRUE,FALSE
"NCRNA00200",TRUE,FALSE
"NCRNA00219",TRUE,FALSE
"NCSTN",TRUE,FALSE
"NDC80",TRUE,FALSE
"NDE1",TRUE,FALSE
"NDEL1",TRUE,FALSE
"NDFIP1",TRUE,FALSE
"NDFIP2",TRUE,FALSE
"NDN",TRUE,FALSE
"NDNL2",TRUE,FALSE
"NDOR1",TRUE,FALSE
"NDP",TRUE,FALSE
"NDRG1",TRUE,FALSE
"NDRG2",TRUE,FALSE
"NDRG3",TRUE,FALSE
"NDRG4",TRUE,FALSE
"NDST1",TRUE,FALSE
"NDST2",TRUE,FALSE
"NDST3",TRUE,FALSE
"NDST4",TRUE,FALSE
"NDUFA1",TRUE,FALSE
"NDUFA10",TRUE,FALSE
"NDUFA11",TRUE,FALSE
"NDUFA12",TRUE,FALSE
"NDUFA13",TRUE,FALSE
"NDUFA2",TRUE,FALSE
"NDUFA3",TRUE,FALSE
"NDUFA4",TRUE,FALSE
"NDUFA4L2",TRUE,FALSE
"NDUFA5",TRUE,FALSE
"NDUFA6",TRUE,FALSE
"NDUFA7",TRUE,FALSE
"NDUFA8",TRUE,FALSE
"NDUFA9",TRUE,FALSE
"NDUFAB1",TRUE,FALSE
"NDUFAF1",TRUE,FALSE
"NDUFAF2",TRUE,FALSE
"NDUFAF3",TRUE,FALSE
"NDUFB1",TRUE,FALSE
"NDUFB10",TRUE,FALSE
"NDUFB11",TRUE,FALSE
"NDUFB2",TRUE,FALSE
"NDUFB3",TRUE,FALSE
"NDUFB4",TRUE,FALSE
"NDUFB5",TRUE,FALSE
"NDUFB6",TRUE,FALSE
"NDUFB7",TRUE,FALSE
"NDUFB8",TRUE,FALSE
"NDUFB9",TRUE,FALSE
"NDUFC1",TRUE,FALSE
"NDUFC2",TRUE,FALSE
"NDUFS1",TRUE,FALSE
"NDUFS2",TRUE,FALSE
"NDUFS3",TRUE,FALSE
"NDUFS4",TRUE,FALSE
"NDUFS5",TRUE,FALSE
"NDUFS6",TRUE,FALSE
"NDUFS7",TRUE,FALSE
"NDUFS8",TRUE,FALSE
"NDUFV1",TRUE,FALSE
"NDUFV2",TRUE,FALSE
"NDUFV3",TRUE,FALSE
"NEB",TRUE,FALSE
"NEBL",TRUE,FALSE
"NECAB1",TRUE,FALSE
"NECAB2",TRUE,FALSE
"NECAB3",TRUE,FALSE
"NECAP1",TRUE,FALSE
"NECAP2",TRUE,FALSE
"NEDD1",TRUE,FALSE
"NEDD4",TRUE,FALSE
"NEDD4L",TRUE,FALSE
"NEDD8",TRUE,FALSE
"NEDD9",TRUE,FALSE
"NEFH",TRUE,FALSE
"NEFL",TRUE,FALSE
"NEFM",TRUE,FALSE
"NEGR1",TRUE,FALSE
"NEIL1",TRUE,FALSE
"NEIL2",TRUE,FALSE
"NEIL3",TRUE,FALSE
"NEK1",TRUE,FALSE
"NEK10",TRUE,FALSE
"NEK11",TRUE,FALSE
"NEK2",TRUE,FALSE
"NEK3",TRUE,FALSE
"NEK4",TRUE,FALSE
"NEK5",TRUE,FALSE
"NEK6",TRUE,FALSE
"NEK7",TRUE,FALSE
"NEK8",TRUE,FALSE
"NEK9",TRUE,FALSE
"NELF",TRUE,FALSE
"NELL1",TRUE,FALSE
"NELL2",TRUE,FALSE
"NENF",TRUE,FALSE
"NEO1",TRUE,FALSE
"NES",TRUE,FALSE
"NET1",TRUE,FALSE
"NETO1",TRUE,FALSE
"NETO2",TRUE,FALSE
"NEU1",TRUE,FALSE
"NEU2",TRUE,FALSE
"NEU3",TRUE,FALSE
"NEU4",TRUE,FALSE
"NEURL",TRUE,FALSE
"NEURL1B",TRUE,FALSE
"NEURL2",TRUE,FALSE
"NEURL4",TRUE,FALSE
"NEUROD1",TRUE,FALSE
"NEUROD2",TRUE,FALSE
"NEUROD4",TRUE,FALSE
"NEUROD6",TRUE,FALSE
"NEUROG1",TRUE,FALSE
"NEUROG2",TRUE,FALSE
"NEUROG3",TRUE,FALSE
"NEXN",TRUE,FALSE
"NF1",TRUE,FALSE
"NF2",TRUE,FALSE
"NFAM1",TRUE,FALSE
"NFASC",TRUE,FALSE
"NFAT5",TRUE,FALSE
"NFATC1",TRUE,FALSE
"NFATC2",TRUE,FALSE
"NFATC2IP",TRUE,FALSE
"NFATC3",TRUE,FALSE
"NFATC4",TRUE,FALSE
"NFE2",TRUE,FALSE
"NFE2L1",TRUE,FALSE
"NFE2L2",TRUE,FALSE
"NFE2L3",TRUE,FALSE
"NFIA",TRUE,FALSE
"NFIB",TRUE,FALSE
"NFIC",TRUE,FALSE
"NFIL3",TRUE,FALSE
"NFIX",TRUE,FALSE
"NFKB1",TRUE,FALSE
"NFKB2",TRUE,FALSE
"NFKBIA",TRUE,FALSE
"NFKBIB",TRUE,FALSE
"NFKBID",TRUE,FALSE
"NFKBIE",TRUE,FALSE
"NFKBIL1",TRUE,FALSE
"NFKBIL2",TRUE,FALSE
"NFKBIZ",TRUE,FALSE
"NFRKB",TRUE,FALSE
"NFS1",TRUE,FALSE
"NFU1",TRUE,FALSE
"NFX1",TRUE,FALSE
"NFXL1",TRUE,FALSE
"NFYA",TRUE,FALSE
"NFYB",TRUE,FALSE
"NFYC",TRUE,FALSE
"NGB",TRUE,FALSE
"NGDN",TRUE,FALSE
"NGEF",TRUE,FALSE
"NGF",TRUE,FALSE
"NGFR",TRUE,FALSE
"NGFRAP1",TRUE,FALSE
"NGLY1",TRUE,FALSE
"NGRN",TRUE,FALSE
"NHEDC2",TRUE,FALSE
"NHEJ1",TRUE,FALSE
"NHLH1",TRUE,FALSE
"NHLH2",TRUE,FALSE
"NHLRC1",TRUE,FALSE
"NHLRC2",TRUE,FALSE
"NHLRC3",TRUE,FALSE
"NHLRC4",TRUE,FALSE
"NHP2",TRUE,FALSE
"NHP2L1",TRUE,FALSE
"NHS",TRUE,FALSE
"NHSL2",TRUE,FALSE
"NICN1",TRUE,FALSE
"NID1",TRUE,FALSE
"NID2",TRUE,FALSE
"NIF3L1",TRUE,FALSE
"NIN",TRUE,FALSE
"NINJ1",TRUE,FALSE
"NINJ2",TRUE,FALSE
"NINL",TRUE,FALSE
"NIP30",TRUE,FALSE
"NIP7",TRUE,FALSE
"NIPA1",TRUE,FALSE
"NIPA2",TRUE,FALSE
"NIPAL1",TRUE,FALSE
"NIPAL2",TRUE,FALSE
"NIPBL",TRUE,FALSE
"NIPSNAP1",TRUE,FALSE
"NIPSNAP3A",TRUE,FALSE
"NIPSNAP3B",TRUE,FALSE
"NISCH",TRUE,FALSE
"NIT1",TRUE,FALSE
"NIT2",TRUE,FALSE
"NKAIN1",TRUE,FALSE
"NKAIN2",TRUE,FALSE
"NKAIN3",TRUE,FALSE
"NKAIN4",TRUE,FALSE
"NKAP",TRUE,FALSE
"NKAPL",TRUE,FALSE
"NKD1",TRUE,FALSE
"NKD2",TRUE,FALSE
"NKG7",TRUE,FALSE
"NKIRAS1",TRUE,FALSE
"NKIRAS2",TRUE,FALSE
"NKPD1",TRUE,FALSE
"NKRF",TRUE,FALSE
"NKTR",TRUE,FALSE
"NKX2-1",TRUE,FALSE
"NKX2-2",TRUE,FALSE
"NKX2-3",TRUE,FALSE
"NKX2-5",TRUE,FALSE
"NKX2-8",TRUE,FALSE
"NKX3-1",TRUE,FALSE
"NKX6-1",TRUE,FALSE
"NKX6-2",TRUE,FALSE
"NKX6-3",TRUE,FALSE
"NLE1",TRUE,FALSE
"NLF2",TRUE,FALSE
"NLGN1",TRUE,FALSE
"NLGN2",TRUE,FALSE
"NLGN3",TRUE,FALSE
"NLGN4X",TRUE,FALSE
"NLGN4Y",TRUE,FALSE
"NLK",TRUE,FALSE
"NLN",TRUE,FALSE
"NLRC3",TRUE,FALSE
"NLRC4",TRUE,FALSE
"NLRC5",TRUE,FALSE
"NLRP1",TRUE,FALSE
"NLRP10",TRUE,FALSE
"NLRP11",TRUE,FALSE
"NLRP12",TRUE,FALSE
"NLRP13",TRUE,FALSE
"NLRP14",TRUE,FALSE
"NLRP2",TRUE,FALSE
"NLRP3",TRUE,FALSE
"NLRP4",TRUE,FALSE
"NLRP5",TRUE,FALSE
"NLRP6",TRUE,FALSE
"NLRP7",TRUE,FALSE
"NLRP8",TRUE,FALSE
"NLRP9",TRUE,FALSE
"NLRX1",TRUE,FALSE
"NMB",TRUE,FALSE
"NMBR",TRUE,FALSE
"NMD3",TRUE,FALSE
"NME1",TRUE,FALSE
"NME1-NME2",TRUE,FALSE
"NME2",TRUE,FALSE
"NME2P1",TRUE,FALSE
"NME3",TRUE,FALSE
"NME4",TRUE,FALSE
"NME5",TRUE,FALSE
"NME6",TRUE,FALSE
"NME7",TRUE,FALSE
"NMI",TRUE,FALSE
"NMNAT1",TRUE,FALSE
"NMNAT2",TRUE,FALSE
"NMNAT3",TRUE,FALSE
"NMRAL1",TRUE,FALSE
"NMS",TRUE,FALSE
"NMT1",TRUE,FALSE
"NMT2",TRUE,FALSE
"NMU",TRUE,FALSE
"NMUR1",TRUE,FALSE
"NMUR2",TRUE,FALSE
"NNAT",TRUE,FALSE
"NNMT",TRUE,FALSE
"NNT",TRUE,FALSE
"NOB1",TRUE,FALSE
"NOBOX",TRUE,FALSE
"NOC2L",TRUE,FALSE
"NOC3L",TRUE,FALSE
"NOC4L",TRUE,FALSE
"NOD1",TRUE,FALSE
"NOD2",TRUE,FALSE
"NOD3",TRUE,FALSE
"NODAL",TRUE,FALSE
"NOG",TRUE,FALSE
"NOL10",TRUE,FALSE
"NOL11",TRUE,FALSE
"NOL12",TRUE,FALSE
"NOL3",TRUE,FALSE
"NOL4",TRUE,FALSE
"NOL6",TRUE,FALSE
"NOL7",TRUE,FALSE
"NOL8",TRUE,FALSE
"NOL9",TRUE,FALSE
"NOLA1",TRUE,FALSE
"NOLC1",TRUE,FALSE
"NOM1",TRUE,FALSE
"NOMO1",TRUE,FALSE
"NOMO2",TRUE,FALSE
"NOMO3",TRUE,FALSE
"NONO",TRUE,FALSE
"NOP10",TRUE,FALSE
"NOP14",TRUE,FALSE
"NOP16",TRUE,FALSE
"NOP2",TRUE,FALSE
"NOP56",TRUE,FALSE
"NOP58",TRUE,FALSE
"NOS1",TRUE,FALSE
"NOS1AP",TRUE,FALSE
"NOS2",TRUE,FALSE
"NOS2A",TRUE,FALSE
"NOS3",TRUE,FALSE
"NOSIP",TRUE,FALSE
"NOSTRIN",TRUE,FALSE
"NOTCH1",TRUE,FALSE
"NOTCH2",TRUE,FALSE
"NOTCH2NL",TRUE,FALSE
"NOTCH3",TRUE,FALSE
"NOTCH4",TRUE,FALSE
"NOTUM",TRUE,FALSE
"NOV",TRUE,FALSE
"NOVA1",TRUE,FALSE
"NOVA2",TRUE,FALSE
"NOX1",TRUE,FALSE
"NOX3",TRUE,FALSE
"NOX4",TRUE,FALSE
"NOX5",TRUE,FALSE
"NOXA1",TRUE,FALSE
"NOXO1",TRUE,FALSE
"NP",TRUE,FALSE
"NPAL3",TRUE,FALSE
"NPAS1",TRUE,FALSE
"NPAS2",TRUE,FALSE
"NPAS3",TRUE,FALSE
"NPAS4",TRUE,FALSE
"NPAT",TRUE,FALSE
"NPB",TRUE,FALSE
"NPBWR1",TRUE,FALSE
"NPBWR2",TRUE,FALSE
"NPC1",TRUE,FALSE
"NPC1L1",TRUE,FALSE
"NPC2",TRUE,FALSE
"NPDC1",TRUE,FALSE
"NPEPL1",TRUE,FALSE
"NPEPPS",TRUE,FALSE
"NPFF",TRUE,FALSE
"NPFFR1",TRUE,FALSE
"NPFFR2",TRUE,FALSE
"NPHP1",TRUE,FALSE
"NPHP3",TRUE,FALSE
"NPHP4",TRUE,FALSE
"NPHS1",TRUE,FALSE
"NPHS2",TRUE,FALSE
"NPIP",TRUE,FALSE
"NPL",TRUE,FALSE
"NPLOC4",TRUE,FALSE
"NPM1",TRUE,FALSE
"NPM2",TRUE,FALSE
"NPM3",TRUE,FALSE
"NPNT",TRUE,FALSE
"NPPA",TRUE,FALSE
"NPPB",TRUE,FALSE
"NPPC",TRUE,FALSE
"NPR1",TRUE,FALSE
"NPR2",TRUE,FALSE
"NPR3",TRUE,FALSE
"NPS",TRUE,FALSE
"NPSR1",TRUE,FALSE
"NPTN",TRUE,FALSE
"NPTX1",TRUE,FALSE
"NPTX2",TRUE,FALSE
"NPTXR",TRUE,FALSE
"NPVF",TRUE,FALSE
"NPW",TRUE,FALSE
"NPY",TRUE,FALSE
"NPY1R",TRUE,FALSE
"NPY2R",TRUE,FALSE
"NPY5R",TRUE,FALSE
"NPY6R",TRUE,FALSE
"NQO1",TRUE,FALSE
"NQO2",TRUE,FALSE
"NR0B1",TRUE,FALSE
"NR0B2",TRUE,FALSE
"NR1D1",TRUE,FALSE
"NR1D2",TRUE,FALSE
"NR1H2",TRUE,FALSE
"NR1H3",TRUE,FALSE
"NR1H4",TRUE,FALSE
"NR1I2",TRUE,FALSE
"NR1I3",TRUE,FALSE
"NR2C1",TRUE,FALSE
"NR2C2",TRUE,FALSE
"NR2C2AP",TRUE,FALSE
"NR2E1",TRUE,FALSE
"NR2E3",TRUE,FALSE
"NR2F1",TRUE,FALSE
"NR2F2",TRUE,FALSE
"NR2F6",TRUE,FALSE
"NR3C1",TRUE,FALSE
"NR3C2",TRUE,FALSE
"NR4A1",TRUE,FALSE
"NR4A2",TRUE,FALSE
"NR4A3",TRUE,FALSE
"NR5A1",TRUE,FALSE
"NR5A2",TRUE,FALSE
"NR6A1",TRUE,FALSE
"NRAP",TRUE,FALSE
"NRARP",TRUE,FALSE
"NRAS",TRUE,FALSE
"NRBF2",TRUE,FALSE
"NRBP1",TRUE,FALSE
"NRBP2",TRUE,FALSE
"NRCAM",TRUE,FALSE
"NRD1",TRUE,FALSE
"NRF1",TRUE,FALSE
"NRG1",TRUE,FALSE
"NRG2",TRUE,FALSE
"NRG3",TRUE,FALSE
"NRG4",TRUE,FALSE
"NRGN",TRUE,FALSE
"NRIP1",TRUE,FALSE
"NRIP2",TRUE,FALSE
"NRIP3",TRUE,FALSE
"NRK",TRUE,FALSE
"NRL",TRUE,FALSE
"NRM",TRUE,FALSE
"NRN1",TRUE,FALSE
"NRN1L",TRUE,FALSE
"NRP1",TRUE,FALSE
"NRP2",TRUE,FALSE
"NRSN1",TRUE,FALSE
"NRSN2",TRUE,FALSE
"NRTN",TRUE,FALSE
"NRXN1",TRUE,FALSE
"NRXN2",TRUE,FALSE
"NRXN3",TRUE,FALSE
"NSBP1",TRUE,FALSE
"NSD1",TRUE,FALSE
"NSDHL",TRUE,FALSE
"NSF",TRUE,FALSE
"NSFL1C",TRUE,FALSE
"NSL1",TRUE,FALSE
"NSMAF",TRUE,FALSE
"NSMCE1",TRUE,FALSE
"NSMCE2",TRUE,FALSE
"NSMCE4A",TRUE,FALSE
"NSUN2",TRUE,FALSE
"NSUN3",TRUE,FALSE
"NSUN4",TRUE,FALSE
"NSUN5",TRUE,FALSE
"NSUN5B",TRUE,FALSE
"NSUN5C",TRUE,FALSE
"NSUN6",TRUE,FALSE
"NSUN7",TRUE,FALSE
"NT5C",TRUE,FALSE
"NT5C1A",TRUE,FALSE
"NT5C1B",TRUE,FALSE
"NT5C2",TRUE,FALSE
"NT5C3",TRUE,FALSE
"NT5C3L",TRUE,FALSE
"NT5DC1",TRUE,FALSE
"NT5DC2",TRUE,FALSE
"NT5DC3",TRUE,FALSE
"NT5E",TRUE,FALSE
"NT5M",TRUE,FALSE
"NTAN1",TRUE,FALSE
"NTF3",TRUE,FALSE
"NTF4",TRUE,FALSE
"NTF5",TRUE,FALSE
"NTHL1",TRUE,FALSE
"NTM",TRUE,FALSE
"NTN1",TRUE,FALSE
"NTN3",TRUE,FALSE
"NTN4",TRUE,FALSE
"NTN5",TRUE,FALSE
"NTNG1",TRUE,FALSE
"NTNG2",TRUE,FALSE
"NTRK1",TRUE,FALSE
"NTRK2",TRUE,FALSE
"NTRK3",TRUE,FALSE
"NTS",TRUE,FALSE
"NTSR1",TRUE,FALSE
"NTSR2",TRUE,FALSE
"NUAK1",TRUE,FALSE
"NUAK2",TRUE,FALSE
"NUB1",TRUE,FALSE
"NUBP1",TRUE,FALSE
"NUBP2",TRUE,FALSE
"NUBPL",TRUE,FALSE
"NUCB1",TRUE,FALSE
"NUCB2",TRUE,FALSE
"NUCKS1",TRUE,FALSE
"NUDC",TRUE,FALSE
"NUDCD1",TRUE,FALSE
"NUDCD2",TRUE,FALSE
"NUDCD3",TRUE,FALSE
"NUDT1",TRUE,FALSE
"NUDT10",TRUE,FALSE
"NUDT11",TRUE,FALSE
"NUDT12",TRUE,FALSE
"NUDT13",TRUE,FALSE
"NUDT14",TRUE,FALSE
"NUDT15",TRUE,FALSE
"NUDT16",TRUE,FALSE
"NUDT16L1",TRUE,FALSE
"NUDT16P",TRUE,FALSE
"NUDT17",TRUE,FALSE
"NUDT18",TRUE,FALSE
"NUDT2",TRUE,FALSE
"NUDT21",TRUE,FALSE
"NUDT22",TRUE,FALSE
"NUDT3",TRUE,FALSE
"NUDT4",TRUE,FALSE
"NUDT4P1",TRUE,FALSE
"NUDT5",TRUE,FALSE
"NUDT6",TRUE,FALSE
"NUDT7",TRUE,FALSE
"NUDT8",TRUE,FALSE
"NUDT9",TRUE,FALSE
"NUDT9P1",TRUE,FALSE
"NUF2",TRUE,FALSE
"NUFIP1",TRUE,FALSE
"NUFIP2",TRUE,FALSE
"NUMA1",TRUE,FALSE
"NUMB",TRUE,FALSE
"NUMBL",TRUE,FALSE
"NUP107",TRUE,FALSE
"NUP133",TRUE,FALSE
"NUP153",TRUE,FALSE
"NUP155",TRUE,FALSE
"NUP160",TRUE,FALSE
"NUP188",TRUE,FALSE
"NUP205",TRUE,FALSE
"NUP210",TRUE,FALSE
"NUP210L",TRUE,FALSE
"NUP214",TRUE,FALSE
"NUP35",TRUE,FALSE
"NUP37",TRUE,FALSE
"NUP43",TRUE,FALSE
"NUP50",TRUE,FALSE
"NUP54",TRUE,FALSE
"NUP62",TRUE,FALSE
"NUP62CL",TRUE,FALSE
"NUP85",TRUE,FALSE
"NUP88",TRUE,FALSE
"NUP93",TRUE,FALSE
"NUP98",TRUE,FALSE
"NUPL1",TRUE,FALSE
"NUPL2",TRUE,FALSE
"NUPR1",TRUE,FALSE
"NUS1",TRUE,FALSE
"NUSAP1",TRUE,FALSE
"NUTF2",TRUE,FALSE
"NVL",TRUE,FALSE
"NWD1",TRUE,FALSE
"NXF1",TRUE,FALSE
"NXF2",TRUE,FALSE
"NXF3",TRUE,FALSE
"NXF4",TRUE,FALSE
"NXF5",TRUE,FALSE
"NXN",TRUE,FALSE
"NXNL1",TRUE,FALSE
"NXNL2",TRUE,FALSE
"NXPH1",TRUE,FALSE
"NXPH2",TRUE,FALSE
"NXPH3",TRUE,FALSE
"NXPH4",TRUE,FALSE
"NXT1",TRUE,FALSE
"NXT2",TRUE,FALSE
"NYNRIN",TRUE,FALSE
"NYX",TRUE,FALSE
"OAF",TRUE,FALSE
"OAS1",TRUE,FALSE
"OAS2",TRUE,FALSE
"OAS3",TRUE,FALSE
"OASL",TRUE,FALSE
"OAT",TRUE,FALSE
"OAZ1",TRUE,FALSE
"OAZ2",TRUE,FALSE
"OAZ3",TRUE,FALSE
"OBFC1",TRUE,FALSE
"OBFC2A",TRUE,FALSE
"OBFC2B",TRUE,FALSE
"OBP2A",TRUE,FALSE
"OBSCN",TRUE,FALSE
"OC90",TRUE,FALSE
"OCA2",TRUE,FALSE
"OCEL1",TRUE,FALSE
"OCIAD1",TRUE,FALSE
"OCIAD2",TRUE,FALSE
"OCLM",TRUE,FALSE
"OCLN",TRUE,FALSE
"OCM",TRUE,FALSE
"OCM2",TRUE,FALSE
"OCRL",TRUE,FALSE
"ODAM",TRUE,FALSE
"ODC1",TRUE,FALSE
"ODF1",TRUE,FALSE
